0.005 0.012 27.0712
0.005 0.0125 27.0204
0.005 0.013 26.9609
0.005 0.0135 26.8927
0.005 0.014 26.8159
0.005 0.0145 26.7302
0.005 0.015 26.6357
0.005 0.0155 26.532
0.005 0.016 26.4191
0.005 0.0165 26.2968
0.005 0.017 26.1646
0.005 0.0175 26.0224
0.005 0.018 25.8697
0.005 0.0185 25.7063
0.005 0.019 25.5316
0.005 0.0195 25.3452
0.005 0.02 25.1465
0.005 0.0205 24.9351
0.005 0.021 24.7104
0.005 0.0215 24.4716
0.005 0.022 24.218
0.005 0.0225 23.9491
0.005 0.023 23.6638
0.005 0.0235 23.3614
0.005 0.024 23.041
0.005 0.0245 22.7016
0.005 0.025 22.3421
0.005 0.0255 21.9616
0.005 0.026 21.5587
0.005 0.0265 21.1324
0.005 0.027 20.6814
0.005 0.0275 20.2044
0.005 0.028 19.7
0.005 0.0285 19.167
0.005 0.029 18.6039
0.005 0.0295 18.0096
0.005 0.03 17.3827
0.005 0.0305 16.7223
0.005 0.031 16.0273
0.005 0.0315 15.297
0.005 0.032 14.5313
0.005 0.0325 13.73
0.005 0.033 12.8936
0.005 0.0335 12.0233
0.005 0.034 11.1207
0.005 0.0345 10.1879
0.005 0.035 9.22782
0.005 0.0355 8.24376
0.005 0.036 7.2395
0.005 0.0365 6.21916
0.005 0.037 5.18704
0.005 0.0375 4.14751
0.005 0.038 3.10489
0.005 0.0385 2.06341
0.005 0.039 1.02714
0.005 0.0395 -9.12285e-16

0.0055 0 26.3009
0.0055 0.0005 26.3089
0.0055 0.001 26.3326
0.0055 0.0015 26.3709
0.0055 0.002 26.4224
0.0055 0.0025 26.485
0.0055 0.003 26.5564
0.0055 0.0035 26.634
0.0055 0.004 26.715
0.0055 0.0045 26.7969
0.0055 0.005 26.8772
0.0055 0.0055 26.9537
0.0055 0.006 27.0247
0.0055 0.0065 27.0886
0.0055 0.007 27.1444
0.0055 0.0075 27.1913
0.0055 0.008 27.2289
0.0055 0.0085 27.2567
0.0055 0.009 27.2749
0.0055 0.0095 27.2834
0.0055 0.01 27.2823
0.0055 0.0105 27.2718
0.0055 0.011 27.252
0.0055 0.0115 27.2232
0.0055 0.012 27.1856
0.0055 0.0125 27.1391
0.0055 0.013 27.084
0.0055 0.0135 27.0203
0.0055 0.014 26.9479
0.0055 0.0145 26.8669
0.0055 0.015 26.7771
